N,K,eta_vec,p,max_qfi,total_variance,coeffs,combinations
3,2,"[0.8, 0.8]",0.0,11.1005614107501,0.4465936982503419,"0.5974298990814608,3.1664084045547933e-06,0.0,0.5670436132868242,3.134762888465793e-06,5.089198174602899e-06,1.4693197366812732e-17,5.421010862427522e-20,0.0,0.5670441941317983","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.1,10.741559136452935,0.4538001413697715,"0.5949452414653787,1.6002396670751178e-05,0.0,0.5683499803792174,1.602548315509442e-05,1.8997385542910688e-05,0.0,0.0,0.0,0.5683471456719599","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.2,10.41649756053521,0.46081573610321036,"0.5925654581246536,1.646292103708207e-05,1.6940696213960788e-06,0.569591267833786,1.6527978626305304e-05,6.098637220230962e-20,0.0,1.730261506371596e-06,1.926144439412877e-17,0.5695893376286848","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.3,10.126081977164716,0.4675320464623724,"0.5903127277571906,1.2217782325511442e-05,3.7237891989032464e-05,0.5707621719729138,1.2153034694388601e-05,0.0,2.0549164803891895e-17,3.7263007841797604e-05,1.4163597852596778e-17,0.5707552637209715","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.4,9.87098056490504,0.4738229822374733,"0.5882227420518582,1.930577104618749e-06,4.5176644580342095e-06,0.5718375162236743,1.944000057706573e-06,7.116645198359953e-07,0.0,4.51386413335396e-06,1.9832614919980012e-17,0.5718355873314451","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.5,9.651880284784012,0.4795488445489181,"0.5863388568700931,1.8673339340963046e-06,1.8597138389162683e-06,0.5728027267295542,1.8490035852258954e-06,2.3506068963163266e-06,0.0,1.9059682792074094e-06,2.245975247753129e-18,0.5728036099102825","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.6,9.469510248664996,0.48456211989265946,"0.5847066452120808,1.614098731253356e-05,0.00012037790649700535,0.5736409049400552,1.6148294856443984e-05,1.0842021724855044e-19,0.0,0.0001204286961852916,0.0,0.5736331842233092","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.7,9.325120924553485,0.4887153202741259,"0.5833127354623845,1.0586194971685779e-05,3.971077377716326e-05,0.5743096943320645,1.0606354491193764e-05,4.0657581468206416e-20,9.597150058643642e-18,3.970240531698185e-05,6.21163117736569e-18,0.5743820503731722","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.8,9.218851039306175,0.4918707281942453,"0.582269269514881,4.2459435684505313e-05,7.100596807620965e-05,0.5748460286075042,4.245974708990591e-05,0.0,0.0,7.092053811073206e-05,0.0,0.5749041241382652","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",0.9,9.152047477122562,0.4939109397412783,"0.5815400206499266,3.2420449531736906e-05,0.00012135281969755739,0.5752492190149481,3.240365507013177e-05,0.0001966391887097546,0.0,0.00012135473437152616,0.0,0.5752388123502311","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.8, 0.8]",1.0,9.12558590265331,0.4947491125969727,"0.5811307089502279,4.141351289261572e-06,2.04642699512279e-05,0.5754519459653341,4.173166126580359e-06,6.727336465063292e-05,2.0835167901477118e-05,2.0542489753768936e-05,2.1255009945061456e-05,0.5754495828711969","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.0,13.024188147624656,0.3749763422230338,"0.6208002129990163,2.3872543458408596e-05,7.718507043067723e-05,0.5543481629714488,2.3862406609639496e-05,0.0,0.0,7.716676065745023e-05,6.8205871586976265e-18,0.5543512953482015","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.1,12.810204342153835,0.37790177112864476,"0.6195839397303897,3.445658636494527e-05,0.00010215145580002352,0.5550300648704065,3.4444379133821706e-05,0.0,0.0,0.00010216721411675814,0.0,0.5550293601333864","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.2,12.618264573631606,0.3806345845353191,"0.6184573207979833,4.2244757121074315e-05,0.00012686204431047336,0.5556576302372921,4.222875295382703e-05,0.0,0.0,0.00012680275149486164,2.8385012087738014e-19,0.5556576689579655","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.3,12.448605537341914,0.3831440325235451,"0.617419175178399,2.5811300670372376e-05,0.00013310464206542268,0.5562340201096846,2.577906824343556e-05,0.0,1.3415971958918397e-17,0.0001330738756278724,4.135687200129211e-18,0.5562355391282581","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.4,12.300700258012544,0.3853998635911752,"0.6165211527653317,5.733354474391659e-05,0.00018222185163696244,0.5567329770988066,5.730125033784954e-05,2.168404344971009e-19,0.0,0.00018219546755767217,9.557836952430272e-18,0.5567321696399461","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.5,12.175208854848075,0.38737326240743175,"0.6157307624975825,0.0001233543505686701,0.00022089444844284147,0.557170539865482,0.00012333242209570377,2.168404344971009e-19,1.882735896205393e-18,0.00022090907824434984,2.2971281546411352e-18,0.5571691494522152","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.6,12.07283707745384,0.38903775876432184,"0.6150057961906612,2.1627571150020523e-05,4.997045732630943e-05,0.5575719555080321,2.163110857422929e-05,0.0,8.330232043424897e-18,4.993413726034763e-05,7.162036014249836e-18,0.5575674697441442","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.7,11.99195606469323,0.3903703560944859,"0.6144781665872368,4.160206326668174e-05,6.370755436393226e-05,0.5578600474256625,4.161931740966792e-05,0.0,0.0,6.37194396842528e-05,0.0,0.5578609331402409","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.8,11.93349153789837,0.3913520862645926,"0.6140864365950934,2.31771193788518e-05,7.343085713655125e-05,0.5580775592217979,2.3201649478680184e-05,1.1037206913144587e-05,3.922729202984417e-18,7.342747975329169e-05,2.3323610375317036e-18,0.5580747206213281","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",0.9,11.897490017188073,0.39196892053348864,"0.6138312164253863,8.205152235136423e-07,0.00011096775501236018,0.5582092664115452,8.358683652692593e-07,7.050124516006984e-05,1.4310522631341726e-18,0.00011101712483566647,0.0,0.5582237316649135","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.9, 0.9]",1.0,11.884191309220473,0.3922122628795472,"0.6136949719793281,1.5564980967088723e-05,0.00012059635381516,0.558287256860978,1.5574820744813662e-05,6.327104681404392e-05,4.2655274750207046e-21,0.00012059503536988861,1.3351570532884045e-21,0.5582955141788","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.0,13.97096695562842,0.3475052199100991,"0.6323731880211432,8.40444019938884e-05,0.00013632354240822992,0.5477706461297311,8.4058048044595e-05,0.0,0.0,0.00013634824518559188,0.0,0.5477696852728853","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.1,13.856054883759924,0.34882979847517015,"0.6317739429511913,0.0001414638790621087,0.00013131002055248657,0.5481178388042459,0.00014143799624268617,2.168404344971009e-19,1.0616868243089159e-17,0.00013131425912481194,1.4563293721525654e-17,0.5481138684697903","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.2,13.752994729088698,0.3500408499356842,"0.6312406100602231,0.00020457322629548197,0.00013922996590143158,0.5484240158441885,0.00020464038951496306,3.3310423272082577e-05,1.0081802269622557e-17,0.00013922580784832863,5.597398368333173e-18,0.5484220984267649","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.3,13.662399251526935,0.3511306321278408,"0.630739590950532,9.430766924079478e-05,0.00016879379205301598,0.5487113230570402,9.431927752000505e-05,0.0,3.3257745070202787e-18,0.00016881140684547294,0.0,0.5487110678050973","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.4,13.583606013962223,0.3520920802122385,"0.6303128203157371,5.262528645494188e-05,0.00014333582731467388,0.548956507654225,5.263274936943644e-05,1.6831617959562673e-05,3.4322265258523642e-18,0.00014335936553125503,0.0,0.5489566861197345","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.5,13.517104064547349,0.35291882077352654,"0.6299320332038969,9.054187664425495e-05,0.00014001499494330346,0.549175543671557,9.049879573846371e-05,7.901439063202778e-05,8.261502731710522e-18,0.00013997463528432586,3.8232959433012626e-18,0.549174368182009","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.6,13.46304880183081,0.3536053135200835,"0.6295886478096357,0.00011823621556682082,0.0001385191630446392,0.5493726755416066,0.0001182440570364494,0.0001377240886444237,4.1377756100424186e-19,0.00013849012841514905,0.0,0.5493706277322071","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.7,13.420886294091098,0.35414695571031274,"0.6293176790677539,9.20896035907547e-05,0.00013644822282114576,0.549524690541255,9.212997335485803e-05,0.0001522828646668082,0.0,0.00013636772562456388,0.0,0.5495288734186162","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.8,13.389573146934811,0.35454016836757574,"0.6291853019575391,6.644499941527122e-05,0.0001236093252945817,0.5496011412757439,6.643972675775538e-05,0.00011158209651923988,1.857957990600848e-18,0.0001236048549543781,1.3234999319480765e-18,0.5496039932076758","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",0.9,13.37167664547642,0.3547825032653682,"0.6290290180564311,0.0,8.599307667397215e-05,0.5496923223008475,0.0,3.634452329568411e-05,7.060816489581998e-19,8.599133937137746e-05,4.49345458663015e-19,0.5496917272060063","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[0.95, 0.95]",1.0,13.365488022812158,0.35487262396500496,"0.6289551312360987,1.6481953771992325e-20,5.705146016623658e-05,0.5497345657311831,0.0,6.0109573714842855e-05,0.0,5.7051756141201464e-05,5.53511461181553e-22,0.5497341993216389","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.0,14.91432088348829,0.3238015545096583,"0.6434572677985766,6.509448454104272e-20,8.345498487853196e-05,0.5412783219445211,0.0,5.414385314965328e-05,7.44959275810931e-05,8.345059515907454e-05,7.450272785159269e-05,0.5412774127206897","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.1,14.914320865453295,0.32380155451050174,"0.6434572687557959,0.0,8.346445628424351e-05,0.5412779969363893,0.0,5.4143461812250326e-05,7.45554470839769e-05,8.345673513183467e-05,7.450262409306602e-05,0.5412777366532797","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.2,14.914320840848298,0.32380155450600134,"0.6434572700741368,1.991722874557135e-19,8.344215229391467e-05,0.5412772963307714,7.341608964507769e-20,5.414211440597786e-05,7.444152828675794e-05,8.34617094121161e-05,7.444159921199433e-05,0.5412784357556663","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.3,14.914320935687892,0.32380155451223014,"0.6434572650655321,0.0,8.345913063600585e-05,0.5412783541314073,1.3589596214026015e-19,5.413668536597526e-05,7.454048978088637e-05,8.343432280570548e-05,7.453212542609972e-05,0.5412773837618012","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.4,14.914320935040166,0.32380155451021464,"0.6434572651510388,6.851025559279816e-20,8.344648860820652e-05,0.5412783571596108,5.8031746869962e-20,5.414758899540297e-05,7.449173633712711e-05,8.344039477130535e-05,7.44828528290332e-05,0.5412773807605411","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.5,14.91432088348829,0.3238015545096583,"0.6434572677985766,6.509448454104272e-20,8.345498487853196e-05,0.5412783219445211,0.0,5.414385314965328e-05,7.44959275810931e-05,8.345059515907454e-05,7.450272785159269e-05,0.5412774127206897","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.6,14.914320935040166,0.32380155451021464,"0.6434572651510388,6.851025559279816e-20,8.344648860820652e-05,0.5412783571596108,5.8031746869962e-20,5.414758899540297e-05,7.449173633712711e-05,8.344039477130535e-05,7.44828528290332e-05,0.5412773807605411","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.7,14.91432090165271,0.3238015545056375,"0.6434572669024696,1.461155300416788e-20,8.344521159493775e-05,0.5412780403862584,1.2867360489604383e-20,5.411601464713003e-05,7.443401955007213e-05,8.345913334729417e-05,7.441914235697445e-05,0.5412776954495533","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.8,14.914320919330699,0.3238015545030557,"0.6434572659827684,5.73269968640541e-20,8.340462526768846e-05,0.5412785237542235,0.0,5.4114102706280774e-05,7.441213628874038e-05,8.340916343390831e-05,7.442266022125786e-05,0.5412772131648103","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",0.9,14.914320934837429,0.32380155450739695,"0.6434572651440896,4.030423207394745e-20,8.343796639920665e-05,0.5412781014500323,5.26232419092159e-21,5.41434521908527e-05,7.445563517906935e-05,8.341860737866062e-05,7.447488421669145e-05,0.5412776364103005","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[1.0, 1.0]",1.0,14.91432088348829,0.3238015545096583,"0.6434572677985766,6.509448454104272e-20,8.345498487853196e-05,0.5412783219445211,0.0,5.414385314965328e-05,7.44959275810931e-05,8.345059515907454e-05,7.450272785159269e-05,0.5412774127206897","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
