N,K,eta_vec,p,max_qfi,total_variance,coeffs,combinations
3,2,"[np.float64(0.6), np.float64(0.6)]",0.8,4.945669869915182,1.2492711667550114,"0.3639443185593989,0.0,3.3962806264160793e-06,0.5763797981263377,5.7626102829003535e-21,3.3881317890172014e-21,0.31868309012059426,5.434064483351948e-21,0.3186645803677775,0.5763895373584578","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.6), np.float64(0.6)]",0.9,5.0726940478161975,1.1519655322742348,"0.37346704842017026,3.4970633344948696e-05,2.168404344971009e-19,0.5458163650786321,4.492926631911836e-05,1.3766592763521068e-05,0.36370460861307324,0.0,0.3638218133474385,0.5458571921839184","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.6), np.float64(0.6)]",1.0,5.272121365359382,1.0368670688825605,"0.38538458713277496,1.6263032587282567e-19,7.453889935837843e-20,0.5234777264185986,0.0,7.792703114739563e-20,0.38949998751170295,1.3552527156068805e-20,0.3894960435374411,0.5234810375669513","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.1,9.31727931372115,8653602815931.831,"0.0,1.2640773763080447e-07,1.5030128144692965e-08,0.7071068327220374,8.165849414877222e-09,3.509320717066256e-17,0.0,0.0,0.0,0.7071072134306646","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.2,8.708170879484227,587550892299.5887,"0.0,1.9236710576457808e-16,1.0855822393845233e-07,0.7071067846346111,4.018610679043846e-07,1.5973263057790792e-07,1.0429078911134273e-16,5.848397140573174e-07,0.0,0.707106777739597","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.3,8.158574076651425,92422969476.04968,"2.352770828630257e-17,1.0749824359506795e-06,0.0,0.7071068724795031,6.42348186119499e-07,0.0,1.315618838840677e-16,3.9523628470081574e-07,2.6318960232246855e-17,0.7071069937981647","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.4,7.669889092319917,71991105.72942957,"2.906845804142618e-05,0.0,1.0587227029739374e-06,0.707106977205703,1.2479710326211152e-17,0.0,3.644341818122094e-17,1.078207810494872e-06,6.181995207102039e-19,0.7071068887052407","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.5,7.2442108851550335,249651383.64772058,"7.480994990149981e-19,2.4063838216757905e-05,1.6940658945086007e-20,0.7071068840063901,4.00078918821245e-06,0.0,1.6695473303320018e-18,2.0699367648526965e-19,8.421194267555816e-19,0.7071069788019152","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.6,7.544813706023348,0.7518439166813412,"0.39302867054709695,1.135908340565497e-05,2.1543963844452334e-05,0.6502003892330114,1.134405415244162e-05,4.51646575092987e-05,0.0,2.0266439197016407e-05,0.0,0.6502060603890668","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.7,7.298522788310232,0.7477951519795014,"0.40056941126469836,0.0002707576961350078,0.0,0.6479140356303827,0.00027358403835807144,3.198396408832238e-18,2.4164694216545873e-17,2.574980159653073e-18,1.2045557987669197e-17,0.6478826096900072","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.8,7.123157886154072,0.7800568152324907,"0.39503337068662503,0.00041088832098126483,5.421010862427522e-20,0.6329431119615458,0.00034685020435244176,1.882438433712533e-05,0.1457979520762758,0.0,0.14582422778979434,0.6330957519399852","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",0.9,7.07846628191518,0.7742618264302633,"0.3978523449919342,2.879912020664621e-20,8.508646865879272e-06,0.6066357306411055,1.1011428314305904e-20,0.0,0.2298916327265945,8.092724995598388e-06,0.22989163759422296,0.606635212058556","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.7), np.float64(0.7)]",1.0,7.116306928716293,0.7461914914884737,"0.4054314214859894,3.7947076036992655e-19,0.00027826451377663443,0.5851940596333667,0.0,0.0,0.2745179980271623,0.00026011434992695534,0.2745139431586104,0.585196966295434","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.1,11.834634241281094,26935917956.07476,"1.3045460814300595e-06,2.7211038623088825e-07,5.210671405800598e-17,0.7071067478562288,3.390884646095778e-18,2.5826133823457124e-18,0.0,2.0188798202684513e-06,0.0,0.7071068269984175","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.2,11.303721366055875,659049221080.9106,"0.0,0.0,8.718739104778153e-07,0.7071068375306564,1.9987896109356766e-07,0.0,0.0,0.0,3.862391036027918e-17,0.7071070979846404","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.3,10.831384250423937,4234741803541.075,"1.376428539288238e-20,0.0,3.858170469018536e-07,0.7071067182298486,1.0815551945253347e-18,2.0218147055368115e-18,0.0,1.0241210449297098e-07,4.190589572156227e-18,0.7071068769240358","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.4,10.85295513162622,0.6775808062335558,"0.3568947921905095,0.0,3.0086610286472748e-18,0.6605442897820514,0.0,0.00010090444213831495,2.0001836787444973e-17,0.0,0.0,0.6605357150027465","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.5,10.54523257809889,0.6615886791567942,"0.36618315980700356,0.00020882897147048946,2.6992092459735838e-20,0.6579596079755128,0.00019229584494051468,3.715589672384483e-19,0.004879615291605453,0.0,0.0048833261100222295,0.6579907283752575","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.6,10.29303619203652,0.6509488680774842,"0.3734364120716407,0.0,3.4469689788907666e-05,0.6558062154223586,0.0,4.3103382586595736e-05,0.013863053948822156,4.3148923275379484e-05,0.013825488252223688,0.6558050820145751","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.8), np.float64(0.8)]",0.7,10.094872532152882,0.6425023857848697,"0.3794722062184633,6.955028874637478e-21,4.2207183616411767e-07,0.6538904225668624,3.5096778800388064e-21,3.629193605758355e-05,0.02062942135825514,3.9877499818682195e-07,0.020636925434215157,0.653894145062552","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
